timestamp,temperature
1520208000,5.6
1520211600,5.1
1520215200,4.9
1520218800,4.8
1520222400,4.5
1520226000,4.2
1520229600,4.1
1520233200,5.3
1520236800,6.8
1520240400,8.3
1520244000,9.7
1520247600,11.0
1520251200,11.6
1520254800,11.7
1520258400,11.4
1520262000,10.2
1520265600,8.9
1520269200,5.7
1520272800,4.2
1520276400,3.8
1520280000,4.6
1520283600,4.2
1520287200,4.1
1520290800,3.3
1520294400,2.7
1520298000,5.8
1520301600,5.1
1520305200,4.5
1520308800,4.3
1520312400,3.9
1520316000,4.0
1520319600,5.3
1520323200,6.8
1520326800,7.3
1520330400,8.7
1520334000,9.2
1520337600,9.5
1520341200,9.5
1520344800,9.7
1520348400,9.6
1520352000,8.7
1520355600,5.0
1520359200,2.7
1520362800,2.1
1520366400,3.6
1520370000,2.3
1520373600,2.9
1520377200,1.0
1520380800,1.2
1520384400,1.7
1520388000,2.9
1520391600,4.0
1520395200,3.8
1520398800,2.3
1520402400,2.5
1520406000,5.9
1520409600,7.9
1520413200,9.0
1520416800,8.8
1520420400,9.0
1520424000,9.0
1520427600,9.0
1520431200,9.1
1520434800,9.0
1520438400,7.5
1520442000,6.5
1520445600,6.2
1520449200,5.5
1520452800,5.3
1520456400,4.9
1520460000,4.9
1520463600,4.7
1520467200,4.1
1520470800,3.1
1520474400,2.9
1520478000,2.5
1520481600,2.2
1520485200,1.4
1520488800,2.2
1520492400,4.0
1520496000,4.9
1520499600,5.6
1520503200,5.4
1520506800,5.7
1520510400,4.5
1520514000,7.8
1520517600,8.1
1520521200,7.6
1520524800,7.0
1520528400,5.8
1520532000,6.1
1520535600,5.5
1520539200,4.7
1520542800,4.5
1520546400,4.5
1520550000,4.5
1520553600,4.6
1520557200,4.4
1520560800,4.2
1520564400,3.9
1520568000,3.4
1520571600,3.1
1520575200,3.4
1520578800,4.6
1520582400,6.1
1520586000,7.3
1520589600,8.1
1520593200,8.8
1520596800,9.1
1520600400,9.2
1520604000,9.2
1520607600,9.1
1520611200,8.8
1520614800,8.2
1520618400,7.4
1520622000,6.7
1520625600,6.5
1520629200,6.8
1520632800,7.0
1520636400,7.1
1520640000,7.4
1520643600,7.6
1520647200,7.9
1520650800,8.5
1520654400,8.6
1520658000,8.9
1520661600,9.2
1520665200,9.8
1520668800,11.4
1520672400,13.3
1520676000,14.5
1520679600,15.0
1520683200,14.4
1520686800,14.8
1520690400,14.6
1520694000,14.5
1520697600,13.0
1520701200,12.2
1520704800,11.8
1520708400,11.9
1520712000,11.7
1520715600,11.6
1520719200,10.4
1520722800,9.8
1520726400,9.6
1520730000,8.4
1520733600,9.3
1520737200,8.5
1520740800,8.0
1520744400,8.7
1520748000,9.3
1520751600,10.0
1520755200,10.5
1520758800,11.0
1520762400,11.9
1520766000,11.8
1520769600,12.4
1520773200,12.0
1520776800,13.3
1520780400,13.1
1520784000,12.6
1520787600,9.4
1520791200,7.9
1520794800,7.8
1520798400,9.2
1520802000,9.9
1520805600,9.7
1520809200,9.4
1520812800,9.4
1520816400,9.0
1520820000,8.7
1520823600,8.2
1520827200,7.8
1520830800,7.6
1520834400,8.5
1520838000,10.1
1520841600,10.9
1520845200,12.7
1520848800,13.5
1520852400,13.3
1520856000,13.2
1520859600,13.1
1520863200,12.5
1520866800,10.9
1520870400,10.8
1520874000,10.0
1520877600,10.1
1520881200,9.4
1520884800,9.6
1520888400,9.2
1520892000,8.9
1520895600,8.9
1520899200,8.7
1520902800,7.9
1520906400,7.4
1520910000,6.9
1520913600,6.5
1520917200,6.3
1520920800,5.1
1520924400,4.6
1520928000,4.8
1520931600,4.2
1520935200,4.6
1520938800,5.0
1520942400,5.5
1520946000,5.4
1520949600,5.1
1520953200,5.4
1520956800,5.6
1520960400,4.9
1520964000,4.8
1520967600,4.7
1520971200,5.0
1520974800,5.0
1520978400,5.1
1520982000,5.0
1520985600,4.6
1520989200,3.5
1520992800,2.0
1520996400,0.8
1521000000,-0.3
1521003600,0.2
1521007200,1.6
1521010800,2.9
1521014400,5.0
1521018000,7.8
1521021600,9.5
1521025200,10.4
1521028800,10.2
1521032400,10.5
1521036000,10.6
1521039600,10.1
1521043200,9.5
1521046800,8.1
1521050400,7.2
1521054000,6.1
1521057600,5.4
1521061200,4.8
1521064800,4.4
1521068400,4.2
1521072000,3.7
1521075600,4.4
1521079200,4.5
1521082800,4.3
1521086400,4.3
1521090000,4.2
1521093600,4.8
1521097200,6.2
1521100800,7.0
1521104400,8.2
1521108000,9.7
1521111600,9.8
1521115200,10.0
1521118800,10.5
1521122400,10.5
1521126000,10.2
1521129600,10.0
1521133200,9.4
1521136800,9.2
1521140400,8.6
1521144000,7.3
1521147600,6.4
1521151200,6.2
1521154800,6.2
1521158400,6.1
1521162000,6.1
1521165600,5.9
1521169200,5.5
1521172800,5.4
1521176400,5.2
1521180000,5.1
1521183600,5.2
1521187200,5.2
1521190800,5.2
1521194400,5.3
1521198000,5.3
1521201600,4.9
1521205200,4.4
1521208800,3.9
1521212400,3.0
1521216000,2.6
1521219600,2.1
1521223200,1.4
1521226800,1.0
1521230400,0.7
1521234000,0.4
1521237600,0.1
1521241200,0.0
1521244800,-0.1
1521248400,-0.5
1521252000,-0.8
1521255600,-1.4
1521259200,-1.7
1521262800,-2.0
1521266400,-2.3
1521270000,-2.6
1521273600,-2.6
1521277200,-2.4
1521280800,-2.1
1521284400,-1.2
1521288000,-1.2
1521291600,-0.7
1521295200,-1.1
1521298800,-1.0
1521302400,-1.2
1521306000,-1.0
1521309600,-1.2
1521313200,-1.2
1521316800,-1.2
1521320400,-1.3
1521324000,-1.5
1521327600,-1.5
1521331200,-1.6
1521334800,-1.9
1521338400,-2.5
1521342000,-2.4
1521345600,-2.4
1521349200,-2.8
1521352800,-2.9
1521356400,-2.7
1521360000,-2.0
1521363600,-0.9
1521367200,0.1
1521370800,0.0
1521374400,0.5
1521378000,0.5
1521381600,1.1
1521385200,0.8
1521388800,0.5
1521392400,-0.1
1521396000,-0.6
1521399600,-0.6
1521403200,-0.7
1521406800,-1.0
1521410400,-1.3
1521414000,-2.0
1521417600,-2.0
1521421200,-2.2
1521424800,-2.7
1521428400,-3.0
1521432000,-3.6
1521435600,-3.8
1521439200,-3.1
1521442800,-2.2
1521446400,-0.9
1521450000,0.2
1521453600,1.2
1521457200,2.3
1521460800,3.1
1521464400,3.5
1521468000,4.6
1521471600,4.2
1521475200,3.2
1521478800,1.9
1521482400,1.0
1521486000,-0.3
1521489600,-1.2
1521493200,-1.5
1521496800,-1.9
1521500400,-1.3
1521504000,-0.6
1521507600,0.2
1521511200,0.8
1521514800,2.2
1521518400,2.9
1521522000,2.6
1521525600,3.0
1521529200,3.9
1521532800,5.4
1521536400,5.8
1521540000,6.3
1521543600,7.2
1521547200,7.3
1521550800,7.4
1521554400,7.1
1521558000,6.7
1521561600,5.9
1521565200,4.5
1521568800,3.2
1521572400,2.1
1521576000,2.9
1521579600,2.8
1521583200,1.4
1521586800,0.4
1521590400,0.8
1521594000,0.6
1521597600,-0.1
1521601200,-1.4
1521604800,-2.4
1521608400,-3.3
1521612000,0.5
1521615600,3.2
1521619200,5.2
1521622800,6.2
1521626400,7.2
1521630000,6.7
1521633600,6.8
1521637200,7.1
1521640800,7.6
1521644400,7.1
1521648000,5.9
1521651600,4.6
1521655200,4.2
1521658800,3.7
1521662400,3.6
1521666000,3.7
1521669600,4.2
1521673200,4.3
1521676800,4.3
1521680400,4.5
1521684000,4.9
1521687600,4.3
1521691200,4.5
1521694800,4.8
1521698400,5.3
1521702000,5.7
1521705600,6.2
1521709200,6.7
1521712800,8.1
1521716400,8.0
1521720000,9.1
1521723600,9.0
1521727200,9.4
1521730800,9.2
1521734400,7.4
1521738000,6.3
1521741600,6.6
1521745200,6.0
1521748800,5.9
1521752400,6.2
1521756000,6.1
1521759600,6.2
1521763200,6.1
1521766800,5.9
1521770400,5.9
1521774000,5.7
1521777600,5.5
1521781200,5.3
1521784800,5.3
1521788400,5.6
1521792000,5.6
1521795600,6.1
1521799200,6.4
1521802800,6.7
1521806400,6.8
1521810000,6.9
1521813600,7.0
1521817200,6.8
1521820800,7.0
1521824400,6.9
1521828000,6.5
1521831600,6.3
1521835200,6.3
1521838800,6.0
1521842400,5.5
1521846000,5.6
1521849600,5.5
1521853200,5.5
1521856800,5.3
1521860400,5.2
1521864000,5.1
1521867600,5.1
1521871200,5.5
1521874800,6.2
1521878400,7.2
1521882000,7.7
1521885600,8.1
1521889200,9.0
1521892800,10.2
1521896400,11.0
1521900000,12.1
1521903600,10.1
1521907200,9.7
1521910800,8.2
1521914400,7.1
1521918000,5.3
1521921600,3.7
1521925200,1.8
1521928800,1.2
1521932400,0.7
1521936000,-0.5
1521939600,-1.0
1521943200,-1.4
1521946800,-1.4
1521950400,-1.5
1521954000,-1.3
1521957600,0.9
1521961200,4.9
1521964800,7.7
1521968400,10.8
1521972000,11.0
1521975600,11.8
1521979200,11.9
1521982800,11.3
1521986400,11.3
1521990000,10.4
1521993600,9.3
1521997200,8.0
1522000800,6.9
1522004400,5.6
1522008000,4.5
1522011600,3.7
1522015200,3.0
1522018800,2.7
1522022400,1.3
1522026000,1.0
1522029600,0.1
1522033200,0.8
1522036800,1.2
1522040400,1.4
1522044000,2.4
1522047600,2.8
1522051200,3.7
1522054800,7.0
1522058400,9.2
1522062000,10.0
1522065600,10.2
1522069200,10.1
1522072800,6.4
1522076400,7.1
1522080000,7.5
1522083600,7.0
1522087200,4.6
1522090800,4.0
1522094400,3.7
1522098000,3.4
1522101600,3.3
1522105200,3.7
1522108800,2.2
1522112400,1.1
1522116000,1.8
1522119600,2.4
1522123200,2.2
1522126800,2.1
1522130400,2.5
1522134000,4.6
1522137600,6.3
1522141200,7.8
1522144800,9.2
1522148400,9.6
1522152000,9.0
1522155600,7.3
1522159200,7.0
1522162800,7.0
1522166400,6.9
1522170000,6.5
1522173600,6.4
1522177200,6.3
1522180800,6.3
1522184400,6.4
1522188000,6.4
1522191600,6.6
1522195200,6.8
1522198800,6.7
1522202400,6.7
1522206000,7.0
1522209600,6.9
1522213200,6.6
1522216800,7.0
1522220400,7.5
1522224000,7.5
1522227600,7.2
1522231200,7.3
1522234800,7.3
1522238400,7.0
1522242000,6.6
1522245600,6.2
1522249200,6.1
1522252800,5.2
1522256400,3.6
1522260000,2.8
1522263600,3.4
1522267200,3.8
1522270800,4.1
1522274400,4.1
1522278000,4.4
1522281600,4.2
1522285200,4.4
1522288800,4.6
1522292400,4.4
1522296000,3.9
1522299600,3.9
1522303200,4.1
1522306800,5.0
1522310400,6.0
1522314000,6.8
1522317600,8.9
1522321200,8.7
1522324800,8.8
1522328400,8.8
1522332000,10.2
1522335600,10.4
1522339200,10.0
1522342800,6.6
1522346400,5.2
1522350000,5.6
1522353600,6.4
1522357200,6.7
1522360800,6.0
1522364400,6.1
1522368000,5.8
1522371600,5.2
1522375200,5.4
1522378800,5.4
1522382400,5.4
1522386000,5.5
1522389600,6.2
1522393200,7.7
1522396800,9.4
1522400400,9.3
1522404000,11.5
1522407600,12.7
1522411200,13.2
1522414800,13.0
1522418400,13.1
1522422000,12.9
1522425600,12.7
1522429200,11.6
1522432800,11.0
1522436400,9.9
1522440000,8.0
1522443600,7.3
1522447200,7.2
1522450800,7.3
1522454400,6.2
1522458000,4.3
1522461600,3.4
1522465200,2.8
1522468800,3.1
1522472400,3.1
1522476000,4.4
1522479600,6.2
1522483200,6.9
1522486800,9.0
1522490400,10.4
1522494000,10.9
1522497600,11.2
1522501200,11.2
1522504800,11.2
1522508400,12.3
1522512000,10.8
1522515600,8.6
1522519200,6.5
1522522800,6.5
1522526400,6.4
1522530000,5.9
1522533600,5.8
1522537200,4.8
1522540800,3.7
1522544400,3.4
1522548000,4.8
1522551600,5.7
1522555200,5.9
1522558800,4.8
1522562400,4.7
1522566000,4.6
1522569600,4.8
1522573200,4.6
1522576800,5.3
1522580400,5.7
1522584000,6.9
1522587600,7.7
1522591200,7.0
1522594800,6.5
1522598400,6.5
1522602000,5.9
1522605600,5.5
1522609200,4.8
1522612800,3.0
1522616400,2.0
1522620000,1.1
1522623600,0.6
1522627200,1.0
1522630800,1.8
1522634400,2.2
1522638000,2.9
1522641600,3.2
1522645200,3.8
1522648800,4.5
1522652400,5.1
1522656000,6.1
1522659600,7.2
1522663200,8.3
1522666800,9.2
1522670400,10.0
1522674000,11.5
1522677600,11.4
1522681200,11.8
1522684800,11.8
1522688400,11.7
1522692000,10.9
1522695600,10.2
1522699200,10.0
1522702800,9.9
1522706400,9.7
1522710000,10.1
1522713600,10.4
1522717200,10.3
1522720800,9.8
1522724400,9.3
1522728000,9.5
1522731600,10.0
1522735200,10.4
1522738800,12.3
1522742400,13.3
1522746000,13.9
1522749600,15.6
1522753200,16.0
1522756800,16.7
1522760400,16.5
1522764000,16.6
1522767600,16.0
1522771200,15.1
1522774800,14.4
1522778400,13.3
1522782000,12.7
1522785600,12.4
1522789200,10.4
1522792800,9.3
1522796400,9.5
1522800000,9.7
1522803600,9.2
1522807200,8.7
1522810800,8.0
1522814400,8.3
1522818000,8.0
1522821600,8.6
1522825200,9.9
1522828800,11.1
1522832400,12.2
1522836000,13.5
1522839600,13.6
1522843200,13.8
1522846800,14.3
1522850400,12.8
1522854000,9.6
1522857600,11.1
1522861200,10.6
1522864800,9.2
1522868400,9.0
1522872000,8.0
1522875600,8.8
1522879200,9.7
1522882800,9.7
1522886400,9.8
1522890000,9.3
1522893600,9.2
1522897200,8.0
1522900800,7.5
1522904400,6.4
1522908000,6.2
1522911600,5.5
1522915200,5.5
1522918800,5.5
1522922400,6.1
1522926000,7.7
1522929600,6.4
1522933200,8.1
1522936800,8.6
1522940400,8.3
1522944000,7.4
1522947600,6.2
1522951200,5.0
1522954800,2.6
1522958400,1.2
1522962000,0.5
1522965600,0.6
1522969200,0.7
1522972800,1.3
1522976400,0.8
1522980000,0.5
1522983600,0.2
1522987200,0.3
1522990800,2.8
1522994400,5.0
1522998000,7.1
1523001600,8.7
1523005200,9.5
1523008800,10.9
1523012400,12.3
1523016000,13.3
1523019600,14.0
1523023200,14.5
1523026800,14.0
1523030400,14.1
1523034000,13.6
1523037600,13.0
1523041200,12.1
1523044800,11.7
1523048400,11.1
1523052000,10.2
1523055600,9.5
1523059200,9.4
1523062800,9.3
1523066400,9.1
1523070000,8.9
1523073600,8.8
1523077200,8.9
1523080800,9.7
1523084400,11.9
1523088000,13.8
1523091600,15.4
1523095200,16.9
1523098800,18.7
1523102400,20.0
1523106000,20.6
1523109600,20.8
1523113200,21.4
1523116800,20.9
1523120400,17.5
1523124000,15.2
1523127600,12.6
1523131200,13.1
1523134800,10.9
1523138400,9.7
1523142000,10.0
1523145600,8.7
1523149200,11.3
1523152800,10.0
1523156400,8.1
1523160000,9.1
1523163600,12.0
1523167200,13.0
1523170800,15.7
1523174400,17.3
1523178000,19.5
1523181600,20.1
1523185200,21.8
1523188800,21.9
1523192400,22.4
1523196000,20.9
1523199600,20.6
1523203200,20.1
1523206800,18.6
1523210400,14.8
1523214000,13.3
1523217600,12.1
1523221200,11.6
1523224800,11.3
1523228400,11.3
1523232000,10.8
1523235600,10.4
1523239200,10.3
1523242800,10.0
1523246400,9.5
1523250000,9.3
1523253600,10.1
1523257200,11.0
1523260800,11.7
1523264400,13.2
1523268000,15.2
1523271600,16.4
1523275200,17.5
1523278800,16.4
1523282400,15.8
1523286000,15.3
1523289600,15.0
1523293200,14.2
1523296800,13.0
1523300400,12.4
1523304000,11.9
1523307600,11.4
1523311200,11.1
1523314800,10.8
1523318400,10.1
1523322000,12.1
1523325600,12.2
1523329200,12.2
1523332800,12.2
1523336400,12.2
1523340000,13.4
1523343600,14.2
1523347200,16.2
1523350800,16.7
1523354400,18.1
1523358000,18.3
1523361600,19.3
1523365200,19.7
1523368800,19.3
1523372400,19.1
1523376000,19.2
1523379600,18.3
1523383200,16.4
1523386800,16.1
1523390400,15.4
1523394000,14.7
1523397600,13.5
1523401200,12.6
1523404800,11.6
1523408400,9.2
1523412000,8.9
1523415600,9.5
1523419200,9.9
1523422800,10.1
1523426400,10.4
1523430000,11.0
1523433600,11.6
1523437200,12.7
1523440800,14.9
1523444400,16.8
1523448000,15.7
1523451600,16.0
1523455200,16.8
1523458800,16.2
1523462400,14.0
1523466000,13.6
1523469600,13.5
1523473200,13.3
1523476800,13.2
1523480400,13.0
1523484000,12.3
1523487600,10.7
1523491200,9.8
1523494800,8.7
1523498400,8.1
1523502000,7.6
1523505600,7.3
1523509200,7.8
1523512800,8.6
1523516400,9.5
1523520000,10.4
1523523600,11.2
1523527200,12.0
1523530800,12.5
1523534400,13.0
1523538000,13.4
1523541600,14.5
1523545200,13.4
1523548800,13.6
1523552400,12.8
1523556000,11.7
1523559600,10.7
1523563200,9.9
1523566800,8.5
1523570400,7.3
1523574000,6.7
1523577600,6.5
1523581200,5.2
1523584800,4.9
1523588400,4.2
1523592000,4.4
1523595600,5.5
1523599200,8.7
1523602800,12.1
1523606400,13.2
1523610000,13.7
1523613600,14.1
1523617200,14.1
1523620800,14.1
1523624400,13.8
1523628000,13.9
1523631600,12.6
1523635200,11.7
1523638800,11.1
1523642400,10.4
1523646000,10.3
1523649600,9.3
1523653200,8.4
1523656800,8.0
1523660400,9.1
1523664000,9.1
1523667600,8.8
1523671200,7.4
1523674800,7.7
1523678400,8.6
1523682000,9.3
1523685600,9.3
1523689200,10.4
1523692800,11.6
1523696400,12.4
1523700000,12.6
1523703600,13.2
1523707200,14.5
1523710800,15.1
1523714400,15.5
1523718000,15.5
1523721600,14.9
1523725200,14.2
1523728800,12.2
1523732400,11.0
1523736000,10.8
1523739600,10.7
1523743200,10.5
1523746800,9.6
1523750400,9.6
1523754000,9.4
1523757600,9.5
1523761200,9.6
1523764800,9.7
1523768400,10.2
1523772000,11.0
1523775600,12.6
1523779200,13.6
1523782800,15.0
1523786400,15.8
1523790000,15.8
1523793600,16.3
1523797200,16.2
1523800800,16.6
1523804400,14.2
1523808000,15.0
1523811600,13.0
1523815200,11.9
1523818800,11.8
1523822400,11.7
1523826000,11.7
1523829600,11.2
1523833200,12.4
1523836800,12.0
1523840400,11.3
1523844000,10.2
1523847600,8.3
1523851200,8.6
1523854800,10.2
1523858400,11.9
1523862000,12.9
1523865600,13.3
1523869200,14.1
1523872800,14.9
1523876400,14.0
1523880000,14.4
1523883600,15.3
1523887200,15.4
1523890800,15.4
1523894400,14.5
1523898000,13.4
1523901600,12.1
1523905200,8.9
1523908800,6.7
1523912400,5.8
1523916000,5.4
1523919600,5.3
1523923200,5.7
1523926800,5.5
1523930400,5.3
1523934000,5.3
1523937600,5.1
1523941200,8.3
1523944800,10.6
1523948400,13.2
1523952000,15.9
1523955600,17.0
1523959200,17.7
1523962800,18.5
1523966400,18.5
1523970000,19.6
1523973600,20.0
1523977200,20.1
1523980800,19.5
1523984400,18.6
1523988000,14.7
1523991600,11.5
1523995200,10.7
1523998800,9.1
1524002400,8.6
1524006000,8.3
1524009600,7.5
1524013200,7.3
1524016800,7.1
1524020400,7.7
1524024000,8.4
1524027600,11.5
1524031200,14.2
1524034800,16.7
1524038400,19.0
1524042000,20.3
1524045600,21.5
1524049200,22.4
1524052800,22.8
1524056400,22.9
1524060000,23.1
1524063600,23.1
1524067200,23.3
1524070800,21.0
1524074400,16.8
1524078000,14.4
1524081600,16.4
1524085200,15.8
1524088800,14.9
1524092400,13.8
1524096000,13.7
1524099600,12.4
1524103200,11.5
1524106800,9.5
1524110400,13.6
1524114000,16.3
1524117600,18.8
1524121200,21.1
1524124800,22.9
1524128400,23.7
1524132000,24.3
1524135600,25.1
1524139200,26.1
1524142800,26.8
1524146400,27.1
1524150000,27.0
1524153600,26.4
1524157200,24.8
1524160800,21.2
1524164400,17.2
1524168000,15.0
1524171600,13.4
1524175200,12.4
1524178800,11.4
1524182400,11.4
1524186000,10.4
1524189600,11.2
1524193200,10.5
1524196800,10.4
1524200400,14.5
1524204000,17.1
1524207600,21.4
1524211200,23.7
1524214800,25.0
1524218400,25.5
1524222000,25.9
1524225600,26.1
1524229200,25.8
1524232800,25.1
1524236400,24.4
1524240000,23.6
1524243600,21.3
1524247200,17.9
1524250800,16.5
1524254400,14.0
1524258000,12.6
1524261600,12.2
1524265200,11.5
1524268800,11.1
1524272400,10.6
1524276000,9.7
1524279600,8.7
1524283200,8.3
1524286800,10.8
1524290400,13.0
1524294000,15.1
1524297600,16.9
1524301200,18.1
1524304800,19.4
1524308400,20.4
1524312000,21.8
1524315600,21.7
1524319200,21.7
1524322800,21.4
1524326400,21.1
1524330000,19.7
1524333600,17.9
1524337200,15.0
1524340800,12.8
1524344400,12.3
1524348000,12.6
1524351600,12.2
1524355200,11.7
1524358800,11.0
1524362400,10.3
1524366000,10.2
1524369600,10.6
1524373200,12.8
1524376800,14.9
1524380400,17.4
1524384000,18.0
1524387600,18.8
1524391200,22.6
1524394800,24.4
1524398400,25.0
1524402000,26.0
1524405600,25.6
1524409200,22.9
1524412800,22.3
1524416400,21.1
1524420000,19.5
1524423600,17.9
1524427200,17.3
1524430800,16.9
1524434400,16.3
1524438000,15.0
1524441600,13.8
1524445200,12.8
1524448800,12.2
1524452400,12.2
1524456000,11.4
1524459600,12.4
1524463200,13.1
1524466800,14.0
1524470400,13.6
1524474000,14.8
1524477600,15.3
1524481200,15.3
1524484800,14.5
1524488400,14.3
1524492000,15.4
1524495600,15.1
1524499200,14.4
1524502800,13.5
1524506400,12.4
1524510000,11.6
1524513600,11.0
1524517200,10.6
1524520800,10.4
1524524400,9.7
1524528000,9.7
1524531600,10.1
1524535200,10.4
1524538800,10.4
1524542400,10.6
1524546000,10.9
1524549600,11.3
1524553200,11.3
1524556800,11.8
1524560400,13.3
1524564000,13.0
1524567600,13.3
1524571200,14.1
1524574800,15.0
1524578400,14.9
1524582000,14.6
1524585600,14.5
1524589200,14.6
1524592800,14.5
1524596400,14.4
1524600000,14.4
1524603600,13.8
1524607200,13.9
1524610800,13.8
1524614400,13.6
1524618000,13.6
1524621600,11.5
1524625200,11.7
1524628800,11.1
1524632400,9.6
1524636000,10.0
1524639600,10.0
1524643200,11.4
1524646800,11.0
1524650400,11.4
1524654000,12.2
1524657600,12.2
1524661200,12.8
1524664800,13.5
1524668400,13.9
1524672000,13.5
1524675600,12.5
1524679200,11.3
1524682800,10.5
1524686400,10.8
1524690000,9.2
1524693600,9.9
1524697200,9.3
1524700800,7.9
1524704400,8.2
1524708000,8.3
1524711600,8.4
1524715200,8.4
1524718800,9.0
1524722400,9.8
1524726000,10.5
1524729600,10.8
1524733200,11.5
1524736800,11.9
1524740400,12.0
1524744000,13.3
1524747600,13.0
1524751200,12.5
1524754800,12.9
1524758400,12.5
1524762000,11.7
1524765600,10.8
1524769200,9.5
1524772800,9.6
1524776400,9.3
1524780000,8.3
1524783600,7.8
1524787200,6.1
1524790800,4.6
1524794400,5.2
1524798000,4.4
1524801600,5.6
1524805200,6.5
1524808800,8.1
1524812400,9.7
1524816000,10.6
1524819600,11.5
1524823200,12.2
1524826800,13.5
1524830400,13.1
1524834000,14.2
1524837600,14.5
1524841200,14.1
1524844800,13.4
1524848400,12.8
1524852000,12.0
1524855600,11.8
1524859200,11.1
1524862800,10.8
1524866400,11.3
1524870000,10.6
1524873600,10.2
1524877200,10.6
1524880800,11.7
1524884400,11.2
1524888000,11.6
1524891600,11.5
1524895200,11.7
1524898800,12.6
1524902400,13.3
1524906000,14.0
1524909600,13.8
1524913200,13.2
1524916800,14.2
1524920400,14.1
1524924000,14.3
1524927600,14.3
1524931200,13.9
1524934800,13.5
1524938400,12.7
1524942000,11.2
1524945600,9.7
1524949200,7.5
1524952800,6.2
1524956400,4.9
1524960000,4.2
1524963600,3.8
1524967200,3.3
1524970800,3.6
1524974400,5.3
1524978000,6.9
1524981600,8.8
1524985200,10.1
1524988800,10.4
1524992400,10.7
1524996000,11.1
1524999600,11.7
1525003200,11.6
1525006800,11.8
1525010400,11.7
1525014000,12.0
1525017600,12.1
1525021200,11.6
1525024800,11.3
1525028400,10.4
1525032000,9.9
1525035600,9.5
1525039200,9.2
1525042800,9.2
1525046400,9.2
1525050000,9.2
1525053600,9.2
1525057200,9.4
1525060800,9.7
1525064400,9.8
1525068000,10.1
1525071600,10.3
1525075200,11.0
1525078800,11.5
1525082400,11.4
1525086000,11.9
1525089600,12.9
1525093200,11.2
1525096800,10.9
1525100400,11.2
1525104000,10.7
1525107600,9.0
1525111200,7.5
1525114800,6.5
1525118400,5.8
1525122000,6.7
1525125600,6.5
1525129200,6.4
1525132800,5.7
1525136400,5.8
1525140000,6.1
1525143600,6.0
1525147200,5.9
1525150800,5.6
1525154400,6.1
1525158000,6.4
1525161600,7.9
1525165200,8.9
1525168800,10.2
1525172400,11.3
1525176000,11.6
1525179600,12.8
1525183200,12.1
1525186800,12.6
1525190400,12.1
1525194000,11.7
1525197600,9.0
1525201200,5.9
1525204800,5.4
1525208400,4.2
1525212000,3.0
1525215600,2.9
1525219200,2.4
1525222800,2.2
1525226400,3.6
1525230000,3.2
1525233600,4.1
1525237200,7.0
1525240800,9.3
1525244400,11.6
1525248000,12.5
1525251600,13.1
1525255200,14.0
1525258800,15.0
1525262400,15.7
1525266000,16.2
1525269600,16.5
1525273200,16.8
1525276800,15.9
1525280400,14.8
1525284000,13.5
1525287600,11.9
1525291200,11.3
1525294800,11.4
1525298400,10.2
1525302000,8.9
1525305600,7.6
1525309200,7.1
1525312800,7.4
1525316400,5.8
1525320000,5.6
1525323600,9.7
1525327200,10.8
1525330800,11.4
1525334400,12.3
1525338000,13.3
1525341600,13.9
1525345200,14.1
1525348800,14.6
1525352400,14.9
1525356000,14.8
1525359600,14.5
1525363200,14.3
1525366800,13.4
1525370400,10.9
1525374000,9.8
1525377600,9.0
1525381200,5.7
1525384800,4.5
1525388400,4.1
1525392000,4.1
1525395600,3.4
1525399200,3.1
1525402800,2.4
1525406400,4.2
1525410000,7.8
1525413600,11.7
1525417200,13.8
1525420800,14.8
1525424400,16.0
1525428000,16.8
1525431600,16.7
1525435200,17.4
1525438800,17.8
1525442400,17.7
1525446000,16.8
1525449600,16.8
1525453200,15.6
1525456800,14.3
1525460400,12.8
1525464000,11.9
1525467600,10.7
1525471200,9.8
1525474800,8.6
1525478400,8.2
1525482000,7.7
1525485600,5.9
1525489200,6.0
1525492800,6.9
1525496400,9.3
1525500000,12.0
1525503600,15.4
1525507200,17.3
1525510800,18.4
1525514400,19.2
1525518000,20.1
1525521600,20.9
1525525200,21.3
1525528800,21.8
1525532400,21.7
1525536000,21.2
1525539600,19.7
1525543200,17.8
1525546800,16.0
1525550400,11.5
1525554000,11.0
1525557600,11.5
1525561200,11.6
1525564800,9.2
1525568400,9.3
1525572000,8.9
1525575600,6.7
1525579200,8.6
1525582800,12.3
1525586400,14.9
1525590000,17.2
1525593600,19.8
1525597200,21.2
1525600800,22.8
1525604400,23.5
1525608000,24.3
1525611600,25.0
1525615200,25.6
1525618800,25.2
1525622400,24.5
1525626000,23.1
1525629600,21.0
1525633200,16.3
1525636800,13.8
1525640400,13.6
1525644000,14.0
1525647600,12.2
1525651200,11.6
1525654800,10.5
1525658400,9.7
1525662000,8.7
1525665600,11.5
1525669200,15.7
1525672800,17.5
1525676400,19.3
1525680000,20.8
1525683600,22.5
1525687200,23.2
1525690800,24.8
1525694400,24.0
1525698000,24.4
1525701600,25.0
1525705200,24.8
1525708800,24.4
1525712400,23.7
1525716000,19.9
1525719600,15.3
1525723200,13.4
1525726800,12.9
1525730400,15.1
1525734000,13.4
1525737600,11.5
1525741200,11.3
1525744800,10.0
1525748400,9.9
1525752000,13.2
1525755600,16.4
1525759200,18.3
1525762800,19.9
1525766400,21.6
1525770000,23.4
1525773600,24.8
